serial_no,floor_level,zone_id,year_created,month_created,day_created,time_created,ta,rh,lux
416C1AD2,28,47,2019,1,1,00:00:00,20.55,58,0
416C1AD2,28,47,2019,1,1,00:05:00,20.54,58,0
416C1AD2,28,47,2019,1,1,00:10:00,20.5,60,0
416C1AD2,28,47,2019,1,1,00:15:00,20.57,60,0
416C1AD2,28,47,2019,1,1,00:20:00,20.67,60,0
416C1AD2,28,47,2019,1,1,00:25:00,20.77,60,0
416C1AD2,28,47,2019,1,1,00:30:00,20.84,60,0
416C1AD2,28,47,2019,1,1,00:35:00,20.88,60,0
416C1AD2,28,47,2019,1,1,00:40:00,20.92,60,0
416C1AD2,28,47,2019,1,1,00:45:00,20.96,59,0
416C1AD2,28,47,2019,1,1,00:50:00,20.97,59,0
416C1AD2,28,47,2019,1,1,00:55:00,21,60,0
416C1AD2,28,47,2019,1,1,01:00:00,21.04,61,0
416C1AD2,28,47,2019,1,1,01:05:00,21.08,62,0
416C1AD2,28,47,2019,1,1,01:10:00,21.1,62,0
416C1AD2,28,47,2019,1,1,01:15:00,21.12,60,0
416C1AD2,28,47,2019,1,1,01:20:00,21.11,60,0
416C1AD2,28,47,2019,1,1,01:25:00,21.12,59,0
416C1AD2,28,47,2019,1,1,01:30:00,21.12,59,0
416C1AD2,28,47,2019,1,1,01:35:00,21.1,59,0
416C1AD2,28,47,2019,1,1,01:40:00,21.11,59,0
416C1AD2,28,47,2019,1,1,01:45:00,21.12,59,0
416C1AD2,28,47,2019,1,1,01:50:00,21.13,59,0
416C1AD2,28,47,2019,1,1,01:55:00,21.16,59,0
416C1AD2,28,47,2019,1,1,02:00:00,21.2,58,0
416C1AD2,28,47,2019,1,1,02:05:00,21.24,58,0
416C1AD2,28,47,2019,1,1,02:10:00,21.28,58,0
416C1AD2,28,47,2019,1,1,02:15:00,21.29,58,0
416C1AD2,28,47,2019,1,1,02:20:00,21.32,58,0
416C1AD2,28,47,2019,1,1,02:25:00,21.33,59,0
416C1AD2,28,47,2019,1,1,02:30:00,21.36,60,0
416C1AD2,28,47,2019,1,1,02:35:00,21.39,59,0
416C1AD2,28,47,2019,1,1,02:40:00,21.43,59,0
416C1AD2,28,47,2019,1,1,02:45:00,21.48,58,0
416C1AD2,28,47,2019,1,1,02:50:00,21.5,57,0
416C1AD2,28,47,2019,1,1,02:55:00,21.5,57,0
416C1AD2,28,47,2019,1,1,03:00:00,21.53,57,0
416C1AD2,28,47,2019,1,1,03:05:00,21.55,57,0
416C1AD2,28,47,2019,1,1,03:10:00,21.55,57,0
416C1AD2,28,47,2019,1,1,03:15:00,21.57,57,0
416C1AD2,28,47,2019,1,1,03:20:00,21.6,57,0
416C1AD2,28,47,2019,1,1,03:25:00,21.61,57,0
416C1AD2,28,47,2019,1,1,03:30:00,21.62,57,0
416C1AD2,28,47,2019,1,1,03:35:00,21.63,57,0
416C1AD2,28,47,2019,1,1,03:40:00,21.64,57,0
416C1AD2,28,47,2019,1,1,03:45:00,21.64,57,0
416C1AD2,28,47,2019,1,1,03:50:00,21.65,57,0
416C1AD2,28,47,2019,1,1,03:55:00,21.66,58,0
416C1AD2,28,47,2019,1,1,04:00:00,21.66,57,0
416C1AD2,28,47,2019,1,1,04:05:00,21.66,58,0
416C1AD2,28,47,2019,1,1,04:10:00,21.71,58,0
416C1AD2,28,47,2019,1,1,04:15:00,21.83,58,0
416C1AD2,28,47,2019,1,1,04:20:00,21.93,58,0
416C1AD2,28,47,2019,1,1,04:25:00,22.02,58,0
416C1AD2,28,47,2019,1,1,04:30:00,22.1,58,0
416C1AD2,28,47,2019,1,1,04:35:00,22.17,58,0
416C1AD2,28,47,2019,1,1,04:40:00,22.25,58,0
416C1AD2,28,47,2019,1,1,04:45:00,22.33,58,0
416C1AD2,28,47,2019,1,1,04:50:00,22.41,57,0
416C1AD2,28,47,2019,1,1,04:55:00,22.47,57,0
416C1AD2,28,47,2019,1,1,05:00:00,22.52,57,0
416C1AD2,28,47,2019,1,1,05:05:00,22.57,57,0
416C1AD2,28,47,2019,1,1,05:10:00,22.63,57,0
416C1AD2,28,47,2019,1,1,05:15:00,22.7,56,0
416C1AD2,28,47,2019,1,1,05:20:00,22.75,56,0
416C1AD2,28,47,2019,1,1,05:25:00,22.79,56,0
416C1AD2,28,47,2019,1,1,05:30:00,22.83,56,0
416C1AD2,28,47,2019,1,1,05:35:00,22.86,56,0
416C1AD2,28,47,2019,1,1,05:40:00,22.9,56,0
416C1AD2,28,47,2019,1,1,05:45:00,22.96,56,0
416C1AD2,28,47,2019,1,1,05:50:00,22.99,56,0
416C1AD2,28,47,2019,1,1,05:55:00,23.06,56,0
416C1AD2,28,47,2019,1,1,06:00:00,23.15,56,0
416C1AD2,28,47,2019,1,1,06:05:00,23.22,55,0
416C1AD2,28,47,2019,1,1,06:10:00,23.29,55,0
416C1AD2,28,47,2019,1,1,06:15:00,23.38,55,0
416C1AD2,28,47,2019,1,1,06:20:00,23.41,55,0
416C1AD2,28,47,2019,1,1,06:25:00,23.37,55,0
416C1AD2,28,47,2019,1,1,06:30:00,23.37,55,0
416C1AD2,28,47,2019,1,1,06:35:00,23.39,55,0
416C1AD2,28,47,2019,1,1,06:40:00,23.42,54,0
416C1AD2,28,47,2019,1,1,06:45:00,23.46,54,0
416C1AD2,28,47,2019,1,1,06:50:00,23.47,54,0
416C1AD2,28,47,2019,1,1,06:55:00,23.48,54,0
416C1AD2,28,47,2019,1,1,07:00:00,23.5,54,0
416C1AD2,28,47,2019,1,1,07:05:00,23.54,54,0
416C1AD2,28,47,2019,1,1,07:10:00,23.57,54,0
416C1AD2,28,47,2019,1,1,07:15:00,23.61,54,0
416C1AD2,28,47,2019,1,1,07:20:00,23.73,54,0
416C1AD2,28,47,2019,1,1,07:25:00,23.84,54,0
416C1AD2,28,47,2019,1,1,07:30:00,23.89,54,2
416C1AD2,28,47,2019,1,1,07:35:00,23.95,54,16
416C1AD2,28,47,2019,1,1,07:40:00,24.01,54,21
416C1AD2,28,47,2019,1,1,07:45:00,24.05,54,21
416C1AD2,28,47,2019,1,1,07:50:00,24.12,54,11
416C1AD2,28,47,2019,1,1,07:55:00,24.15,54,2
416C1AD2,28,47,2019,1,1,08:00:00,24.22,54,11
416C1AD2,28,47,2019,1,1,08:05:00,24.26,54,7
416C1AD2,28,47,2019,1,1,08:10:00,24.25,54,7
416C1AD2,28,47,2019,1,1,08:15:00,24.32,54,2
416C1AD2,28,47,2019,1,1,08:20:00,24.39,54,0
416C1AD2,28,47,2019,1,1,08:25:00,24.45,54,0
416C1AD2,28,47,2019,1,1,08:30:00,24.5,54,0
416C1AD2,28,47,2019,1,1,08:35:00,24.56,54,0
416C1AD2,28,47,2019,1,1,08:40:00,24.6,54,0
416C1AD2,28,47,2019,1,1,08:45:00,24.63,54,0
416C1AD2,28,47,2019,1,1,08:50:00,24.68,54,0
416C1AD2,28,47,2019,1,1,08:55:00,24.73,54,0
416C1AD2,28,47,2019,1,1,09:00:00,24.77,53,0
416C1AD2,28,47,2019,1,1,09:05:00,24.81,53,0
416C1AD2,28,47,2019,1,1,09:10:00,24.85,53,0
416C1AD2,28,47,2019,1,1,09:15:00,24.91,53,0
416C1AD2,28,47,2019,1,1,09:20:00,24.97,53,0
416C1AD2,28,47,2019,1,1,09:25:00,25,53,0
416C1AD2,28,47,2019,1,1,09:30:00,25.06,53,2
416C1AD2,28,47,2019,1,1,09:35:00,25.09,53,0
416C1AD2,28,47,2019,1,1,09:40:00,25.13,52,0
416C1AD2,28,47,2019,1,1,09:45:00,25.16,52,0
416C1AD2,28,47,2019,1,1,09:50:00,25.2,52,0
416C1AD2,28,47,2019,1,1,09:55:00,25.25,52,0
416C1AD2,28,47,2019,1,1,10:00:00,25.28,52,0
416C1AD2,28,47,2019,1,1,10:05:00,25.32,52,0
416C1AD2,28,47,2019,1,1,10:10:00,25.35,52,0
416C1AD2,28,47,2019,1,1,10:15:00,25.39,52,0
416C1AD2,28,47,2019,1,1,10:20:00,25.43,52,0
416C1AD2,28,47,2019,1,1,10:25:00,25.46,52,0
416C1AD2,28,47,2019,1,1,10:30:00,25.48,52,0
416C1AD2,28,47,2019,1,1,10:35:00,25.54,52,0
416C1AD2,28,47,2019,1,1,10:40:00,25.55,52,0
416C1AD2,28,47,2019,1,1,10:45:00,25.58,51,0
416C1AD2,28,47,2019,1,1,10:50:00,25.61,51,0
416C1AD2,28,47,2019,1,1,10:55:00,25.65,51,0
416C1AD2,28,47,2019,1,1,11:00:00,25.67,51,0
416C1AD2,28,47,2019,1,1,11:05:00,25.7,51,0
416C1AD2,28,47,2019,1,1,11:10:00,25.72,51,0
416C1AD2,28,47,2019,1,1,11:15:00,25.75,51,0
416C1AD2,28,47,2019,1,1,11:20:00,25.78,51,0
416C1AD2,28,47,2019,1,1,11:25:00,25.8,51,0
416C1AD2,28,47,2019,1,1,11:30:00,25.83,51,11
416C1AD2,28,47,2019,1,1,11:35:00,25.85,51,11
416C1AD2,28,47,2019,1,1,11:40:00,25.88,51,11
416C1AD2,28,47,2019,1,1,11:45:00,25.89,51,11
416C1AD2,28,47,2019,1,1,11:50:00,25.91,51,11
416C1AD2,28,47,2019,1,1,11:55:00,25.94,51,11
416C1AD2,28,47,2019,1,1,12:00:00,25.98,51,11
416C1AD2,28,47,2019,1,1,12:05:00,26,51,11
416C1AD2,28,47,2019,1,1,12:10:00,25.99,52,7
416C1AD2,28,47,2019,1,1,12:15:00,25.87,49,2
416C1AD2,28,47,2019,1,1,12:20:00,25.64,48,2
416C1AD2,28,47,2019,1,1,12:25:00,25.4,48,2
416C1AD2,28,47,2019,1,1,12:30:00,25.09,49,2
416C1AD2,28,47,2019,1,1,12:35:00,24.81,49,7
416C1AD2,28,47,2019,1,1,12:40:00,24.55,50,7
416C1AD2,28,47,2019,1,1,12:45:00,24.34,51,7
416C1AD2,28,47,2019,1,1,12:50:00,24.16,52,7
416C1AD2,28,47,2019,1,1,12:55:00,24,52,2
416C1AD2,28,47,2019,1,1,13:00:00,23.89,50,0
416C1AD2,28,47,2019,1,1,13:05:00,23.74,49,0
416C1AD2,28,47,2019,1,1,13:10:00,23.49,48,7
416C1AD2,28,47,2019,1,1,13:15:00,23.23,48,2
416C1AD2,28,47,2019,1,1,13:20:00,23.02,48,2
416C1AD2,28,47,2019,1,1,13:25:00,22.83,49,2
416C1AD2,28,47,2019,1,1,13:30:00,22.71,50,7
416C1AD2,28,47,2019,1,1,13:35:00,22.6,50,7
416C1AD2,28,47,2019,1,1,13:40:00,22.48,51,11
416C1AD2,28,47,2019,1,1,13:45:00,22.39,51,16
416C1AD2,28,47,2019,1,1,13:50:00,22.27,52,53
416C1AD2,28,47,2019,1,1,13:55:00,22.16,51,48
416C1AD2,28,47,2019,1,1,14:00:00,22.05,51,48
416C1AD2,28,47,2019,1,1,14:05:00,21.96,52,48
416C1AD2,28,47,2019,1,1,14:10:00,21.89,52,48
416C1AD2,28,47,2019,1,1,14:15:00,21.78,52,48
416C1AD2,28,47,2019,1,1,14:20:00,21.7,53,53
416C1AD2,28,47,2019,1,1,14:25:00,21.67,53,53
416C1AD2,28,47,2019,1,1,14:30:00,21.62,53,53
416C1AD2,28,47,2019,1,1,14:35:00,21.56,53,53
416C1AD2,28,47,2019,1,1,14:40:00,21.51,53,53
416C1AD2,28,47,2019,1,1,14:45:00,21.46,53,53
416C1AD2,28,47,2019,1,1,14:50:00,21.4,53,53
416C1AD2,28,47,2019,1,1,14:55:00,21.36,53,53
416C1AD2,28,47,2019,1,1,15:00:00,21.35,53,53
416C1AD2,28,47,2019,1,1,15:05:00,21.33,54,53
416C1AD2,28,47,2019,1,1,15:10:00,21.31,54,53
416C1AD2,28,47,2019,1,1,15:15:00,21.29,55,57
416C1AD2,28,47,2019,1,1,15:20:00,21.25,54,53
416C1AD2,28,47,2019,1,1,15:25:00,21.22,54,57
416C1AD2,28,47,2019,1,1,15:30:00,21.2,54,57
416C1AD2,28,47,2019,1,1,15:35:00,21.21,54,53
416C1AD2,28,47,2019,1,1,15:40:00,21.26,53,57
416C1AD2,28,47,2019,1,1,15:45:00,21.25,53,57
416C1AD2,28,47,2019,1,1,15:50:00,21.29,53,57
416C1AD2,28,47,2019,1,1,15:55:00,21.28,53,57
416C1AD2,28,47,2019,1,1,16:00:00,21.27,53,57
416C1AD2,28,47,2019,1,1,16:05:00,21.27,53,57
416C1AD2,28,47,2019,1,1,16:10:00,21.29,53,57
416C1AD2,28,47,2019,1,1,16:15:00,21.31,53,57
416C1AD2,28,47,2019,1,1,16:20:00,21.33,53,57
416C1AD2,28,47,2019,1,1,16:25:00,21.32,54,57
416C1AD2,28,47,2019,1,1,16:30:00,21.33,54,57
416C1AD2,28,47,2019,1,1,16:35:00,21.38,55,57
416C1AD2,28,47,2019,1,1,16:40:00,21.37,54,57
416C1AD2,28,47,2019,1,1,16:45:00,21.32,54,57
416C1AD2,28,47,2019,1,1,16:50:00,21.35,54,57
416C1AD2,28,47,2019,1,1,16:55:00,21.31,54,57
416C1AD2,28,47,2019,1,1,17:00:00,21.29,54,57
416C1AD2,28,47,2019,1,1,17:05:00,21.29,54,57
416C1AD2,28,47,2019,1,1,17:10:00,21.27,54,57
416C1AD2,28,47,2019,1,1,17:15:00,21.26,54,57
416C1AD2,28,47,2019,1,1,17:20:00,21.25,54,57
416C1AD2,28,47,2019,1,1,17:25:00,21.22,54,57
416C1AD2,28,47,2019,1,1,17:30:00,21.2,54,57
416C1AD2,28,47,2019,1,1,17:35:00,21.23,55,57
416C1AD2,28,47,2019,1,1,17:40:00,21.24,55,57
416C1AD2,28,47,2019,1,1,17:45:00,21.2,54,57
416C1AD2,28,47,2019,1,1,17:50:00,21.18,54,57
416C1AD2,28,47,2019,1,1,17:55:00,21.16,54,53
416C1AD2,28,47,2019,1,1,18:00:00,21.16,54,53
416C1AD2,28,47,2019,1,1,18:05:00,21.21,55,53
416C1AD2,28,47,2019,1,1,18:10:00,21.46,55,53
416C1AD2,28,47,2019,1,1,18:15:00,21.75,56,53
416C1AD2,28,47,2019,1,1,18:20:00,22,56,53
416C1AD2,28,47,2019,1,1,18:25:00,22.22,56,53
416C1AD2,28,47,2019,1,1,18:30:00,22.41,56,48
416C1AD2,28,47,2019,1,1,18:35:00,22.6,55,48
416C1AD2,28,47,2019,1,1,18:40:00,22.78,55,48
416C1AD2,28,47,2019,1,1,18:45:00,22.94,55,48
416C1AD2,28,47,2019,1,1,18:50:00,23.07,55,48
416C1AD2,28,47,2019,1,1,18:55:00,23.17,54,48
416C1AD2,28,47,2019,1,1,19:00:00,23.28,54,53
416C1AD2,28,47,2019,1,1,19:05:00,23.39,54,0
416C1AD2,28,47,2019,1,1,19:10:00,23.49,54,0
416C1AD2,28,47,2019,1,1,19:15:00,23.59,54,0
416C1AD2,28,47,2019,1,1,19:20:00,23.69,54,0
416C1AD2,28,47,2019,1,1,19:25:00,23.78,54,0
416C1AD2,28,47,2019,1,1,19:30:00,23.87,53,0
416C1AD2,28,47,2019,1,1,19:35:00,23.95,53,0
416C1AD2,28,47,2019,1,1,19:40:00,24.04,53,0
416C1AD2,28,47,2019,1,1,19:45:00,24.09,53,0
416C1AD2,28,47,2019,1,1,19:50:00,24.16,53,0
416C1AD2,28,47,2019,1,1,19:55:00,24.24,53,0
416C1AD2,28,47,2019,1,1,20:00:00,24.3,53,0
416C1AD2,28,47,2019,1,1,20:05:00,24.35,53,0
416C1AD2,28,47,2019,1,1,20:10:00,24.39,53,0
416C1AD2,28,47,2019,1,1,20:15:00,24.44,53,0
416C1AD2,28,47,2019,1,1,20:20:00,24.5,52,0
416C1AD2,28,47,2019,1,1,20:25:00,24.55,52,0
416C1AD2,28,47,2019,1,1,20:30:00,24.58,52,0
416C1AD2,28,47,2019,1,1,20:35:00,24.63,52,0
416C1AD2,28,47,2019,1,1,20:40:00,24.66,52,0
416C1AD2,28,47,2019,1,1,20:45:00,24.69,53,0
416C1AD2,28,47,2019,1,1,20:50:00,24.72,53,0
416C1AD2,28,47,2019,1,1,20:55:00,24.75,52,0
416C1AD2,28,47,2019,1,1,21:00:00,24.77,52,0
416C1AD2,28,47,2019,1,1,21:05:00,24.81,52,0
416C1AD2,28,47,2019,1,1,21:10:00,24.84,52,0
416C1AD2,28,47,2019,1,1,21:15:00,24.85,52,0
416C1AD2,28,47,2019,1,1,21:20:00,24.87,52,0
416C1AD2,28,47,2019,1,1,21:25:00,24.87,52,0
416C1AD2,28,47,2019,1,1,21:30:00,24.9,52,0
416C1AD2,28,47,2019,1,1,21:35:00,24.93,52,0
416C1AD2,28,47,2019,1,1,21:40:00,24.94,52,0
416C1AD2,28,47,2019,1,1,21:45:00,24.97,52,0
416C1AD2,28,47,2019,1,1,21:50:00,24.99,52,0
416C1AD2,28,47,2019,1,1,21:55:00,25,52,0
416C1AD2,28,47,2019,1,1,22:00:00,25,52,0
416C1AD2,28,47,2019,1,1,22:05:00,25.01,52,0
416C1AD2,28,47,2019,1,1,22:10:00,25.02,52,0
416C1AD2,28,47,2019,1,1,22:15:00,25.03,52,0
416C1AD2,28,47,2019,1,1,22:20:00,25.04,52,0
416C1AD2,28,47,2019,1,1,22:25:00,25.05,52,0
416C1AD2,28,47,2019,1,1,22:30:00,25.06,52,0
416C1AD2,28,47,2019,1,1,22:35:00,25.07,52,0
416C1AD2,28,47,2019,1,1,22:40:00,25.07,52,0
416C1AD2,28,47,2019,1,1,22:45:00,25.08,52,0
416C1AD2,28,47,2019,1,1,22:50:00,25.09,52,0
416C1AD2,28,47,2019,1,1,22:55:00,25.09,52,0
416C1AD2,28,47,2019,1,1,23:00:00,25.09,52,0
416C1AD2,28,47,2019,1,1,23:05:00,25.09,52,0
416C1AD2,28,47,2019,1,1,23:10:00,25.09,52,0
416C1AD2,28,47,2019,1,1,23:15:00,25.1,52,0
416C1AD2,28,47,2019,1,1,23:20:00,25.1,52,0
416C1AD2,28,47,2019,1,1,23:25:00,25.1,52,0
416C1AD2,28,47,2019,1,1,23:30:00,25.11,52,0
416C1AD2,28,47,2019,1,1,23:35:00,25.11,52,0
416C1AD2,28,47,2019,1,1,23:40:00,25.12,52,0
416C1AD2,28,47,2019,1,1,23:45:00,25.13,52,0
416C1AD2,28,47,2019,1,1,23:50:00,25.12,52,0
416C1AD2,28,47,2019,1,1,23:55:00,25.15,52,0
416C1AD2,28,47,2019,1,2,00:00:00,25.15,52,0
416C1AD2,28,47,2019,1,2,00:05:00,25.16,52,0
416C1AD2,28,47,2019,1,2,00:10:00,25.16,52,0
416C1AD2,28,47,2019,1,2,00:15:00,25.19,52,0
416C1AD2,28,47,2019,1,2,00:20:00,25.18,52,0
416C1AD2,28,47,2019,1,2,00:25:00,25.19,52,0
416C1AD2,28,47,2019,1,2,00:30:00,25.19,52,0
416C1AD2,28,47,2019,1,2,00:35:00,25.19,51,0
416C1AD2,28,47,2019,1,2,00:40:00,25.21,51,0
416C1AD2,28,47,2019,1,2,00:45:00,25.21,51,0
416C1AD2,28,47,2019,1,2,00:50:00,25.21,51,0
416C1AD2,28,47,2019,1,2,00:55:00,25.2,51,0
416C1AD2,28,47,2019,1,2,01:00:00,25.21,51,0
416C1AD2,28,47,2019,1,2,01:05:00,25.21,51,0
416C1AD2,28,47,2019,1,2,01:10:00,25.21,51,0
416C1AD2,28,47,2019,1,2,01:15:00,25.21,51,0
416C1AD2,28,47,2019,1,2,01:20:00,25.22,51,0
416C1AD2,28,47,2019,1,2,01:25:00,25.23,51,0
416C1AD2,28,47,2019,1,2,01:30:00,25.23,51,0
416C1AD2,28,47,2019,1,2,01:35:00,25.22,51,0
416C1AD2,28,47,2019,1,2,01:40:00,25.23,51,0
416C1AD2,28,47,2019,1,2,01:45:00,25.23,51,0
416C1AD2,28,47,2019,1,2,01:50:00,25.24,51,0
416C1AD2,28,47,2019,1,2,01:55:00,25.24,51,0
416C1AD2,28,47,2019,1,2,02:00:00,25.24,51,0
416C1AD2,28,47,2019,1,2,02:05:00,25.25,51,0
416C1AD2,28,47,2019,1,2,02:10:00,25.24,51,0
416C1AD2,28,47,2019,1,2,02:15:00,25.25,51,0
416C1AD2,28,47,2019,1,2,02:20:00,25.26,51,0
416C1AD2,28,47,2019,1,2,02:25:00,25.27,51,0
416C1AD2,28,47,2019,1,2,02:30:00,25.26,51,0
416C1AD2,28,47,2019,1,2,02:35:00,25.27,51,0
416C1AD2,28,47,2019,1,2,02:40:00,25.28,52,0
416C1AD2,28,47,2019,1,2,02:45:00,25.28,51,0
416C1AD2,28,47,2019,1,2,02:50:00,25.28,51,0
416C1AD2,28,47,2019,1,2,02:55:00,25.3,51,0
416C1AD2,28,47,2019,1,2,03:00:00,25.28,52,0
416C1AD2,28,47,2019,1,2,03:05:00,25.3,51,0
416C1AD2,28,47,2019,1,2,03:10:00,25.29,52,0
416C1AD2,28,47,2019,1,2,03:15:00,25.3,52,0
416C1AD2,28,47,2019,1,2,03:20:00,25.3,52,0
416C1AD2,28,47,2019,1,2,03:25:00,25.3,52,0
416C1AD2,28,47,2019,1,2,03:30:00,25.3,52,0
416C1AD2,28,47,2019,1,2,03:35:00,25.3,52,0
416C1AD2,28,47,2019,1,2,03:40:00,25.32,52,0
416C1AD2,28,47,2019,1,2,03:45:00,25.3,52,0
416C1AD2,28,47,2019,1,2,03:50:00,25.32,52,0
416C1AD2,28,47,2019,1,2,03:55:00,25.33,52,0
416C1AD2,28,47,2019,1,2,04:00:00,25.3,52,0
416C1AD2,28,47,2019,1,2,04:05:00,25.32,52,0
416C1AD2,28,47,2019,1,2,04:10:00,25.32,52,0
416C1AD2,28,47,2019,1,2,04:15:00,25.32,52,0
416C1AD2,28,47,2019,1,2,04:20:00,25.32,52,0
416C1AD2,28,47,2019,1,2,04:25:00,25.33,52,0
416C1AD2,28,47,2019,1,2,04:30:00,25.33,52,0
416C1AD2,28,47,2019,1,2,04:35:00,25.33,52,0
416C1AD2,28,47,2019,1,2,04:40:00,25.33,52,0
416C1AD2,28,47,2019,1,2,04:45:00,25.34,52,0
416C1AD2,28,47,2019,1,2,04:50:00,25.33,52,0
416C1AD2,28,47,2019,1,2,04:55:00,25.33,52,0
416C1AD2,28,47,2019,1,2,05:00:00,25.33,52,0
416C1AD2,28,47,2019,1,2,05:05:00,25.33,52,0
416C1AD2,28,47,2019,1,2,05:10:00,25.33,52,0
416C1AD2,28,47,2019,1,2,05:15:00,25.33,52,0
416C1AD2,28,47,2019,1,2,05:20:00,25.33,51,0
416C1AD2,28,47,2019,1,2,05:25:00,25.31,51,0
416C1AD2,28,47,2019,1,2,05:30:00,25.3,52,0
416C1AD2,28,47,2019,1,2,05:35:00,25.28,51,0
416C1AD2,28,47,2019,1,2,05:40:00,25.29,51,0
416C1AD2,28,47,2019,1,2,05:45:00,25.3,51,0
416C1AD2,28,47,2019,1,2,05:50:00,25.28,51,0
416C1AD2,28,47,2019,1,2,05:55:00,25.27,51,0
416C1AD2,28,47,2019,1,2,06:00:00,25.26,51,0
416C1AD2,28,47,2019,1,2,06:05:00,25.26,51,0
416C1AD2,28,47,2019,1,2,06:10:00,25.24,50,0
416C1AD2,28,47,2019,1,2,06:15:00,25.23,51,0
416C1AD2,28,47,2019,1,2,06:20:00,25.22,51,0
416C1AD2,28,47,2019,1,2,06:25:00,25.22,51,0
416C1AD2,28,47,2019,1,2,06:30:00,25.21,50,0
416C1AD2,28,47,2019,1,2,06:35:00,25.2,51,0
416C1AD2,28,47,2019,1,2,06:40:00,25.19,51,0
416C1AD2,28,47,2019,1,2,06:45:00,25.19,50,0
416C1AD2,28,47,2019,1,2,06:50:00,25.18,50,0
416C1AD2,28,47,2019,1,2,06:55:00,25.18,51,0
416C1AD2,28,47,2019,1,2,07:00:00,25.15,52,21
416C1AD2,28,47,2019,1,2,07:05:00,25.1,54,48
416C1AD2,28,47,2019,1,2,07:10:00,25.08,55,48
416C1AD2,28,47,2019,1,2,07:15:00,25.06,55,48
416C1AD2,28,47,2019,1,2,07:20:00,24.98,56,62
416C1AD2,28,47,2019,1,2,07:25:00,24.93,56,71
416C1AD2,28,47,2019,1,2,07:30:00,24.88,56,85
416C1AD2,28,47,2019,1,2,07:35:00,24.81,56,85
416C1AD2,28,47,2019,1,2,07:40:00,24.72,56,98
416C1AD2,28,47,2019,1,2,07:45:00,24.68,56,94
416C1AD2,28,47,2019,1,2,07:50:00,24.63,56,89
416C1AD2,28,47,2019,1,2,07:55:00,24.57,56,80
416C1AD2,28,47,2019,1,2,08:00:00,24.53,55,80
416C1AD2,28,47,2019,1,2,08:05:00,24.48,55,80
416C1AD2,28,47,2019,1,2,08:10:00,24.45,54,80
416C1AD2,28,47,2019,1,2,08:15:00,24.39,53,80
416C1AD2,28,47,2019,1,2,08:20:00,24.34,52,80
416C1AD2,28,47,2019,1,2,08:25:00,24.28,52,75
416C1AD2,28,47,2019,1,2,08:30:00,24.21,51,75
416C1AD2,28,47,2019,1,2,08:35:00,24.17,51,75
416C1AD2,28,47,2019,1,2,08:40:00,24.11,50,75
416C1AD2,28,47,2019,1,2,08:45:00,24.07,50,75
416C1AD2,28,47,2019,1,2,08:50:00,24,50,66
416C1AD2,28,47,2019,1,2,08:55:00,23.94,50,71
416C1AD2,28,47,2019,1,2,09:00:00,23.91,51,75
416C1AD2,28,47,2019,1,2,09:05:00,23.9,51,75
416C1AD2,28,47,2019,1,2,09:10:00,23.87,51,71
416C1AD2,28,47,2019,1,2,09:15:00,23.85,51,75
416C1AD2,28,47,2019,1,2,09:20:00,23.83,51,71
416C1AD2,28,47,2019,1,2,09:25:00,23.82,51,71
416C1AD2,28,47,2019,1,2,09:30:00,23.78,51,71
416C1AD2,28,47,2019,1,2,09:35:00,23.78,51,75
416C1AD2,28,47,2019,1,2,09:40:00,23.76,51,75
416C1AD2,28,47,2019,1,2,09:45:00,23.72,51,71
416C1AD2,28,47,2019,1,2,09:50:00,23.7,51,75
416C1AD2,28,47,2019,1,2,09:55:00,23.67,51,71
416C1AD2,28,47,2019,1,2,10:00:00,23.63,51,66
416C1AD2,28,47,2019,1,2,10:05:00,23.62,51,57
416C1AD2,28,47,2019,1,2,10:10:00,23.61,51,57
416C1AD2,28,47,2019,1,2,10:15:00,23.6,51,62
416C1AD2,28,47,2019,1,2,10:20:00,23.61,51,66
416C1AD2,28,47,2019,1,2,10:25:00,23.62,51,66
416C1AD2,28,47,2019,1,2,10:30:00,23.6,51,66
416C1AD2,28,47,2019,1,2,10:35:00,23.58,51,66
416C1AD2,28,47,2019,1,2,10:40:00,23.57,51,71
416C1AD2,28,47,2019,1,2,10:45:00,23.59,51,71
416C1AD2,28,47,2019,1,2,10:50:00,23.6,52,71
416C1AD2,28,47,2019,1,2,10:55:00,23.61,52,66
416C1AD2,28,47,2019,1,2,11:00:00,23.63,52,66
416C1AD2,28,47,2019,1,2,11:05:00,23.64,52,66
416C1AD2,28,47,2019,1,2,11:10:00,23.64,52,66
416C1AD2,28,47,2019,1,2,11:15:00,23.64,52,66
416C1AD2,28,47,2019,1,2,11:20:00,23.64,52,66
416C1AD2,28,47,2019,1,2,11:25:00,23.67,52,66
416C1AD2,28,47,2019,1,2,11:30:00,23.66,52,66
416C1AD2,28,47,2019,1,2,11:35:00,23.66,52,66
416C1AD2,28,47,2019,1,2,11:40:00,23.68,52,66
416C1AD2,28,47,2019,1,2,11:45:00,23.7,52,66
416C1AD2,28,47,2019,1,2,11:50:00,23.7,52,66
416C1AD2,28,47,2019,1,2,11:55:00,23.72,52,66
416C1AD2,28,47,2019,1,2,12:00:00,23.73,52,66
416C1AD2,28,47,2019,1,2,12:05:00,23.73,52,66
416C1AD2,28,47,2019,1,2,12:10:00,23.73,52,66
416C1AD2,28,47,2019,1,2,12:15:00,23.74,52,66
